season,full_name,epa,value_per_game
2023,C.Beathard,1.564398,0.09202342
2023,C.Brooks,-3.3922048,0.0
2023,C.Brown,-2.5757337,0.0
2023,C.Claypool,-13.195911,0.0
2023,C.Conley,5.017174,0.29512787
2023,C.Dowell,-2.652739,0.0
2023,C.Edmonds,-7.6207623,0.0
2023,C.Edwards-Helaire,-14.44845,0.0
2023,C.Evans,-1.999162,0.0
2023,C.Fotheringham,0.21242227,0.012495427
2023,C.Godwin,51.569572,3.0335042
2023,C.Golston,1.053,0.061941177
2023,C.Ham,-5.0654855,0.0
2023,C.Hubbard,-32.25623,0.0
2023,C.Johnson,1.2503287,0.07354874
2023,C.Johnston,-1.83287,0.0
2023,C.Jones,3.4762068,0.20448275
2023,C.Keenum,-22.302263,0.0
2023,C.Kirk,21.040508,1.237677
2023,C.Kmet,33.326237,1.9603668
2023,C.Kolar,7.5672317,0.44513127
2023,C.Kupp,7.652561,0.45015067
2023,C.Lamb,105.218735,6.1893373
2023,C.Manhertz,0.05109757,0.0030057395
2023,C.McCaffrey,19.840958,1.1671152
2023,C.Moore,20.360735,1.1976902
2023,C.Okonkwo,7.7351336,0.45500785
2023,C.Olave,43.39849,2.5528524
2023,C.Otton,17.893766,1.0525745
2023,C.Parkinson,8.381131,0.49300772
2023,C.Patterson,-12.677662,0.0
2023,C.Reynolds,0.3850844,0.022652023
2023,C.Ridley,29.43229,1.7313111
2023,C.Rodriguez,-3.02983,0.0
2023,C.Rush,-10.92584,0.0
2023,C.Samuel,9.766928,0.5745252
2023,C.Stroud,66.23642,3.89626
2023,C.Sutton,22.047586,1.2969168
2023,C.Thompson,0.41286147,0.024285968
2023,C.Tillman,-26.28195,0.0
2023,C.Tune,-34.33783,0.0
2023,C.Turner,-0.0051288605,0.0
2023,C.Uzomah,-3.3890371,0.0
2023,C.Watson,-1.2119318,0.0
2023,C.Wentz,9.081855,0.5342268
2023,C.Wilson,0.035257578,0.0020739753
2023,C.Woerner,1.6073824,0.094551906
2023,Co.Heyward,-6.217512,0.0
2023,D.Achane,31.3235,1.8425589
2023,D.Adams,13.481438,0.79302573
2023,D.Allen,12.183086,0.71665215
2023,D.Bellinger,7.5340886,0.4431817
2023,D.Brown,7.355139,0.43265522
2023,D.Byrd,-6.793155,0.0
2023,D.Carr,7.7491837,0.45583433
2023,D.Carter,1.4347353,0.08439619
2023,D.Chark,15.333779,0.901987
2023,D.Cook,-28.59385,0.0
2023,D.Dallas,-8.048878,0.0
2023,D.Davis,-0.74415684,0.0
2023,D.Douglas,-4.5778184,0.0
2023,D.Duvernay,-4.558883,0.0
2023,D.Eskridge,-2.02239,0.0
2023,D.Evans,-4.625294,0.0
2023,D.Foreman,-2.9386995,0.0
2023,D.Goedert,13.999998,0.8235293
2023,D.Gore,-1.323632,0.0
2023,D.Hamlin,-2.6971729,0.0
2023,D.Harris,2.709219,0.15936582
2023,D.Harty,5.3697577,0.3158681
2023,D.Henderson,-12.708718,0.0
2023,D.Henry,5.598388,0.32931694
2023,D.Hopkins,19.014305,1.1184886
2023,D.Jackson,-19.953735,0.0
2023,D.Johnson,21.975,1.2926471
2023,D.Jones,-60.02616,0.0
2023,D.Kincaid,17.554142,1.0325966
2023,D.Knox,-9.072599,0.0
2023,D.Lock,-1.8116474,0.0
2023,D.London,13.71389,0.8066994
2023,D.Metcalf,42.645218,2.5085423
2023,D.Mills,-4.583536,0.0
2023,D.Montgomery,-0.08714104,0.0
2023,D.Mooney,-5.567073,0.0
2023,D.Moore,72.6792,4.275247
2023,D.Njoku,-9.507154,0.0
2023,D.Ogunbowale,-13.424162,0.0
2023,D.Ozigbo,-1.0518894,0.0
2023,D.Parham,18.289648,1.0758617
2023,D.Parker,1.0191886,0.059952274
2023,D.Peoples-Jones,-3.9687316,0.0
2023,D.Pierce,-42.233105,0.0
2023,D.Prescott,126.30382,7.4296365
2023,D.Ridder,-54.865746,0.0
2023,D.Robinson,19.355888,1.1385816
2023,D.Sample,0.49605003,0.029179413
2023,D.Samuel,48.578213,2.857542
2023,D.Schultz,27.63812,1.6257718
2023,D.Singletary,-23.00251,0.0
2023,D.Skipper,-0.008929072,0.0
2023,D.Slayton,29.19376,1.71728
2023,D.Smith,36.60827,2.1534276
2023,D.Smythe,18.37608,1.0809458
2023,D.Swift,-8.711154,0.0
2023,D.Thompkins,-4.3389893,0.0
2023,D.Thompson-Robinson,-37.742023,0.0
2023,D.Vaughn,-12.164054,0.0
2023,D.Waller,15.290663,0.8994508
2023,D.Washington,0.6185294,0.03638408
2023,D.Watson,-16.022789,0.0
2023,D.Wells,-1.7841487,0.0
2023,D.Wicks,31.571918,1.8571717
2023,D.Williams,-1.9726684,0.0
2023,Dav.Bell,12.307782,0.72398716
2023,E.Cooks,3.904363,0.22966841
2023,E.Demercado,-20.24324,0.0
2023,E.Dotson,-2.8203478,0.0
2023,E.Elliott,-37.390247,0.0
2023,E.Engram,10.245342,0.6026672
2023,E.Ezukanma,-2.3660097,0.0
2023,E.Gray,-11.643474,0.0
2023,E.Higgins,10.236289,0.60213464
2023,E.Hull,-1.5950719,0.0
2023,E.Mitchell,-19.161064,0.0
2023,E.Moore,-11.954433,0.0
2023,E.Saubert,0.53249097,0.031322997
2023,E.St. Brown,2.971723,0.17480724
2023,E.Stick,-25.974419,0.0
2023,E.Turner,1.9436244,0.11433084
2023,E.Wilson,-1.185056,0.0
2023,Em.Wilson,1.4154363,0.08326095
2023,F.Moreau,8.405416,0.4944362
2023,G.Brightwell,-1.8367686,0.0
2023,G.Calcaterra,3.0825007,0.18132357
2023,G.Davis,23.274384,1.3690814
2023,G.Dortch,4.6721544,0.2748326
2023,G.Dulcich,-4.1575613,0.0
2023,G.Edwards,-1.3768578,0.0
2023,G.Everett,6.8968124,0.40569484
2023,G.Kittle,67.870056,3.9923563
2023,G.Minshew,-9.36837,0.0
2023,G.Olszewski,-6.1855726,0.0
2023,G.Pickens,23.129461,1.3605566
2023,G.Ricci,-0.4896493,0.0
2023,G.Smith,28.178518,1.6575599
2023,G.Swaim,6.6409616,0.3906448
2023,G.Wilson,-10.538849,0.0
2023,H.Bryant,-4.1615257,0.0
2023,H.Henry,18.46561,1.0862124
2023,H.Hurst,-3.7817814,0.0
2023,H.Luepke,3.4579492,0.20340878
2023,H.Renfrow,-0.26947618,0.0
2023,I.Abanikanda,-4.161021,0.0
2023,I.Charles,-1.5179237,0.0
2023,I.Hodgins,3.931588,0.23126988
2023,I.Likely,31.66927,1.8628982
2023,I.McKenzie,1.7033348,0.10019617
2023,I.Pacheco,-23.39528,0.0
2023,I.Smith,-15.521264,0.0
2023,I.Smith-Marsette,5.705523,0.335619
2023,I.Spiller,-13.8355055,0.0
2023,I.Thomas,-7.675922,0.0
2023,J.Addison,25.688074,1.5110632
2023,J.Agnew,-0.12823844,0.0
2023,J.Akins,-1.0378406,0.0
2023,J.Allen,155.3984,9.141083
2023,J.Bates,-5.566456,0.0
2023,J.Bobo,8.809151,0.5181853
2023,J.Brissett,17.67169,1.0395112
2023,J.Brooks,3.8548706,0.2267571
2023,J.Browning,30.784739,1.810867
2023,J.Brownlee,-4.2100677,0.0
2023,J.Burrow,-2.3429196,0.0
2023,J.Cabinda,-2.62819,0.0
2023,J.Chase,55.706398,3.276847
2023,J.Conner,14.374292,0.8455466
2023,J.Cook,4.686535,0.27567852
2023,J.Corbin,4.6479692,0.27340996
2023,J.Crowder,5.3209906,0.31299946
2023,J.Deguara,1.1577413,0.06810243
2023,J.Dobbins,-1.3213947,0.0
2023,J.Dobbs,-66.020035,0.0
2023,J.Dotson,-15.986118,0.0
2023,J.Downs,26.5076,1.5592706
2023,J.Driskel,-10.482095,0.0
2023,J.Ferguson,43.104862,2.5355802
2023,J.Fields,-20.091164,0.0
2023,J.FitzPatrick,0.7121124,0.041888967
2023,J.Flacco,-27.089588,0.0
2023,J.Ford,-48.162277,0.0
2023,J.Funk,0.52992815,0.031172244
2023,J.Garoppolo,-20.819756,0.0
2023,J.Gibbs,-17.88099,0.0
2023,J.Goff,71.49816,4.2057743
2023,J.Graham,8.155974,0.4797632
2023,J.Guyton,-2.3658056,0.0
2023,J.Hall,-14.642062,0.0
2023,J.Hasty,-2.3684428,0.0
2023,J.Hekker,-7.99469,0.0
2023,J.Herbert,18.211243,1.0712496
2023,J.Hill,-7.2398577,0.0
2023,J.Horsted,-0.21012102,0.0
2023,J.Hurts,58.241096,3.425947
2023,J.Hyatt,3.065158,0.18030341
2023,J.Jacobs,-45.79225,0.0
2023,J.Jefferson,40.457756,2.379868
2023,J.Jennings,17.408161,1.0240095
2023,J.Jeudy,16.952774,0.997222
2023,J.Johnson,-4.487488,0.0
2023,J.Jones,3.541612,0.20833011
2023,J.Kelley,-31.819168,0.0
2023,J.Love,94.058014,5.5328245
2023,J.Mason,6.414693,0.37733486
2023,J.McKinnon,8.584169,0.5049511
2023,J.McLaughlin,7.8504124,0.46178895
2023,J.Metchie,-3.8568928,0.0
2023,J.Meyers,22.163408,1.3037299
2023,J.Mims,-1.3712282,0.0
2023,J.Mingo,-24.645945,0.0
2023,J.Mitchell,1.3387489,0.07874994
2023,J.Mixon,-14.695854,0.0
2023,J.Mundt,2.77159,0.1630347
2023,J.Nailor,-2.0255368,0.0
2023,J.Oliver,4.2262306,0.2486018
2023,J.Palmer,8.680006,0.5105886
2023,J.Proche,-7.283761,0.0
2023,J.Reagor,-10.165767,0.0
2023,J.Reed,37.46746,2.2039683
2023,J.Reeves-Maybin,3.4823208,0.2048424
2023,J.Reynolds,17.742737,1.0436904
2023,J.Robinson,-1.6066378,0.0
2023,J.Ross,1.1094382,0.065261066
2023,J.Ruckert,4.4712524,0.26301485
2023,J.Simmons,1.1588937,0.06817022
2023,J.Smith,7.7233877,0.4543169
2023,J.Smith-Njigba,12.165432,0.71561366
2023,J.Smith-Schuster,-10.345766,0.0
2023,J.Stidham,-0.08905268,0.0
2023,J.Stoll,-2.195437,0.0
2023,J.Taylor,-6.994412,0.0
2023,J.Tolbert,-0.8913281,0.0
2023,J.Waddle,45.048656,2.649921
2023,J.Ward,-1.8184193,0.0
2023,J.Warren,-17.145287,0.0
2023,J.Whyle,3.7825518,0.22250305
2023,J.Williams,-50.76547,0.0
2023,J.Wilson,0.9710363,0.057119783
2023,J.Winfree,-1.0963186,0.0
2023,J.Winston,-14.259489,0.0
2023,Jak.Johnson,1.0337014,0.060805965
2023,Ju.Watson,8.408725,0.49463087
2023,K.Allen,55.865807,3.286224
2023,K.Blasingame,-6.0781994,0.0
2023,K.Bourne,-8.9013605,0.0
2023,K.Boutte,-2.6910367,0.0
2023,K.Cousins,20.73712,1.2198305
2023,K.Dorsey,4.1430035,0.24370609
2023,K.Doss,-3.0227714,0.0
2023,K.Drake,-4.737721,0.0
2023,K.Gainwell,-11.254239,0.0
2023,K.Granson,14.300712,0.84121835
2023,K.Harris,2.5972345,0.1527785
2023,K.Herbert,-18.386219,0.0
2023,K.Hodge,4.590553,0.27003253
2023,K.Hunt,-12.423487,0.0
2023,K.Ingram,-10.978952,0.0
2023,K.Juszczyk,11.845741,0.69680834
2023,K.Kieft,-1.3343285,0.0
2023,K.Kirkwood,2.257762,0.13280952
2023,K.Lassiter,0.2223148,0.013077341
2023,K.Miller,2.5065713,0.14744537
2023,K.Mitchell,19.994751,1.1761618
2023,K.Murray,-8.875586,0.0
2023,K.Nixon,0.5459949,0.032117344
2023,K.Nwangwu,-0.82295144,0.0
2023,K.Osborn,6.300213,0.37060076
2023,K.Philips,6.5353384,0.38443166
2023,K.Pickett,-52.03189,0.0
2023,K.Pitts,15.726352,0.9250795
2023,K.Rader,-1.1213248,0.0
2023,K.Raymond,33.269196,1.9570115
2023,K.Shakir,53.113903,3.1243472
2023,K.Smith,0.86415064,0.05083239
2023,K.Toney,-13.357737,0.0
2023,K.Trask,-3.599999,0.0
2023,K.Turpin,19.698288,1.1587229
2023,K.Vaughn,-15.7201185,0.0
2023,K.Walker,-5.816572,0.0
2023,K.Williams,7.81011,0.45941824
2023,K.Yeboah,-2.6562004,0.0
2023,L.Bowden,-3.182895,0.0
2023,L.Cager,3.2548819,0.19146363
2023,L.Cooke,2.564376,0.15084565
2023,L.Farrell,8.012352,0.47131482
2023,L.Fournette,-1.1225965,0.0
2023,L.Humphrey,14.200789,0.83534056
2023,L.Jackson,64.33309,3.7842996
2023,L.Krull,1.9564657,0.11508622
2023,L.Murray,3.4963636,0.20566845
2023,L.Musgrave,18.560043,1.0917673
2023,L.Perine,-2.5355663,0.0
2023,L.Schoonmaker,-3.8377814,0.0
2023,L.Shenault,-1.4117022,0.0
2023,L.Thomas,-4.32815,0.0
2023,L.Treadwell,0.20309746,0.011946909
2023,L.Woodside,-9.753705,0.0
2023,M.Alie-Cox,7.5625906,0.44485828
2023,M.Andrews,32.352383,1.9030813
2023,M.Barkley,-4.0120163,0.0
2023,M.Boone,-1.951939,0.0
2023,M.Boykin,-1.6712805,0.0
2023,M.Breida,-23.446499,0.0
2023,M.Brown,-6.724598,0.0
2023,M.Burton,-3.0632677,0.0
2023,M.Carter,2.0765567,0.12215039
2023,M.Cunningham,-1.2853723,0.0
2023,M.Evans,61.978146,3.6457732
2023,M.Gallup,11.668259,0.68636817
2023,M.Gesicki,-3.1105309,0.0
2023,M.Goodwin,-7.7136517,0.0
2023,M.Gordon,-3.9635062,0.0
2023,M.Hardman,-8.068696,0.0
2023,M.Heath,4.7438517,0.2790501
2023,M.Hollins,9.698308,0.5704887
2023,M.Jones,-79.41804,0.0
2023,M.Kinsey,-1.0663863,0.0
2023,M.Lewis,2.4860826,0.14624014
2023,M.Mariota,0.56500435,0.03323555
2023,M.Mayer,17.77739,1.0457288
2023,M.Mims,7.697606,0.45280036
2023,M.Pittman,28.089785,1.6523403
2023,M.Pruitt,8.236089,0.48447582
2023,M.Rodriguez,0.05058678,0.002975693
2023,M.Rudolph,0.78612375,0.046242572
2023,M.Sanders,-40.167717,0.0
2023,M.Stafford,69.197235,4.0704255
2023,M.Strachan,1.1621588,0.06836229
2023,M.Taylor,-2.0669312,0.0
2023,M.Thomas,12.608109,0.7416535
2023,M.Trubisky,-19.286495,0.0
2023,M.Valdes-Scantling,5.850909,0.34417114
2023,M.White,-19.047594,0.0
2023,M.Wilcox,0.20291367,0.011936098
2023,M.Williams,12.562146,0.7389498
2023,M.Willis,-7.0366063,0.0
2023,Mi.Carter,-13.775072,0.0
2023,Mi.Wilson,19.108799,1.124047
2023,N.Adkins,1.5452797,0.09089881
2023,N.Agholor,18.410603,1.0829766
2023,N.Bawden,0.82551503,0.048559707
2023,N.Brown,17.93158,1.0547988
2023,N.Chubb,4.863812,0.2861066
2023,N.Collins,79.99288,4.7054634
2023,N.Dell,27.262766,1.603692
2023,N.Fant,11.724469,0.6896747
2023,N.Gray,2.037728,0.119866356
2023,N.Harris,-30.125761,0.0
2023,N.Mullens,12.273573,0.72197485
2023,N.Muse,1.35134,0.079490595
2023,N.Niemann,-2.8068922,0.0
2023,N.Peterman,-0.09442649,0.0
2023,N.Vannett,0.17008013,0.010004713
2023,N.Westbrook-Ikhine,20.679266,1.2164274
2023,O.Beckham,24.36894,1.433467
2023,O.Zaccheaus,10.868681,0.6393342
2023,P.Brown,5.4697533,0.3217502
2023,P.Campbell,-23.823957,0.0
2023,P.Dorsett,-1.7488015,0.0
2023,P.Durham,4.8004704,0.2823806
2023,P.Freiermuth,12.376548,0.72803223
2023,P.Hendershot,-1.6127349,0.0
2023,P.Mahomes,76.563095,4.5037117
2023,P.Nacua,85.16626,5.00978
2023,P.Ricard,-2.3055243,0.0
2023,P.Strong,-13.109967,0.0
2023,P.Taylor,-10.92918,0.0
2023,P.Walker,-40.216297,0.0
2023,P.Washington,-1.5196061,0.0
2023,Q.Johnston,6.1538553,0.3619915
2023,Q.Morris,1.7529109,0.1031124
2023,Q.Watkins,-4.6087217,0.0
2023,R.Bateman,6.254098,0.36788812
2023,R.Bell,6.735426,0.39620152
2023,R.Blackshear,-5.4943194,0.0
2023,R.Chosen,2.1532598,0.12666234
2023,R.Cobb,-14.414471,0.0
2023,R.Cracraft,7.353751,0.4325736
2023,R.Dixon,-0.947,0.0
2023,R.Doubs,47.272858,2.7807562
2023,R.Dowdle,2.7401462,0.16118507
2023,R.Dwelley,0.57226026,0.033662368
2023,R.Freeman,-6.7847466,0.0
2023,R.Gilliam,-0.33963808,0.0
2023,R.James,2.5878415,0.15222597
2023,R.Jarrett,-1.6273271,0.0
2023,R.Johnson,-12.682439,0.0
2023,R.McCloud,4.2781935,0.25165844
2023,R.Moore,-3.3478217,0.0
2023,R.Mostert,13.058527,0.76814866
2023,R.Penny,-3.3958957,0.0
2023,R.Rice,55.34471,3.2555714
2023,R.Rivers,-3.7440367,0.0
2023,R.Shaheed,10.96053,0.64473706
2023,R.Stevenson,-30.871609,0.0
2023,R.Stonehouse,-3.4483757,0.0
2023,R.Tannehill,-27.352278,0.0
2023,R.Tonyan,3.7473524,0.22043249
2023,R.White,-18.044327,0.0
2023,R.Williams,-0.6810534,0.0
2023,R.Wilson,-19.776592,0.0
2023,R.Woods,-1.2042756,0.0
2023,S.Ahmed,-10.722273,0.0
2023,S.Barkley,-56.839355,0.0
2023,S.Clifford,-1.348057,0.0
2023,S.Darnold,-8.569441,0.0
2023,S.Diggs,41.084175,2.416716
2023,S.Fehoko,1.041617,0.06127159
2023,S.Howell,-95.09163,0.0
2023,S.Jackson,-0.85614395,0.0
2023,S.LaPorta,49.707783,2.9239872
2023,S.McKeon,-6.4535475,0.0
2023,S.Miller,8.59296,0.50546825
2023,S.Moore,-8.627076,0.0
2023,S.Perine,2.639101,0.15524124
2023,S.Shepard,-10.653156,0.0
2023,S.Sims,-0.5289911,0.0
2023,S.Smartt,3.3231556,0.19547975
2023,S.Sullivan,-1.6298732,0.0
2023,S.Toure,-2.534044,0.0
2023,S.Tucker,-6.380876,0.0
2023,T.Allgeier,-18.577873,0.0
2023,T.Atwell,15.948664,0.93815666
2023,T.Bagent,-21.24916,0.0
2023,T.Bigsby,-26.024754,0.0
2023,T.Boyd,0.034487724,0.0020286897
2023,T.Boyle,-33.33528,0.0
2023,T.Bridgewater,-2.675528,0.0
2023,T.Burks,-1.2789433,0.0
2023,T.Chandler,4.6378045,0.27281204
2023,T.Conklin,2.8689606,0.16876239
2023,T.Davis-Price,-3.734558,0.0
2023,T.DeVito,-53.49974,0.0
2023,T.Dell,1.8796961,0.11057036
2023,T.Etienne,-23.065975,0.0
2023,T.Fisk,1.1956265,0.07033097
2023,T.Goodson,-7.633436,0.0
2023,T.Heinicke,8.43177,0.4959865
2023,T.Higbee,18.33458,1.0785047
2023,T.Higgins,26.474022,1.5572954
2023,T.Hill,106.90207,6.288357
2023,T.Hockenson,31.822887,1.8719345
2023,T.Homer,-1.055138,0.0
2023,T.Hudson,10.00307,0.58841586
2023,T.Huntley,-1.2043445,0.0
2023,T.Irwin,19.366652,1.1392148
2023,T.Jackson,-1.6050637,0.0
2023,T.Johnson,2.7741556,0.16318563
2023,T.Jones,-3.9705396,0.0
2023,T.Kelce,78.09212,4.593654
2023,T.Kraft,13.544682,0.79674596
2023,T.Lawrence,-20.475763,0.0
2023,T.Lockett,41.28232,2.4283717
2023,T.Marshall,-7.2089095,0.0
2023,T.McBride,9.80282,0.5766365
2023,T.McLaurin,9.272235,0.5454256
2023,T.Montgomery,-8.825237,0.0
2023,T.Morstead,2.6709,0.15711176
2023,T.Palmer,-2.9256635,0.0
2023,T.Pipkins,1.053,0.061941177
2023,T.Pollard,-21.040283,0.0
2023,T.Quitoriano,2.0726695,0.12192173
2023,T.Scott,-10.794657,0.0
2023,T.Sermon,-4.152402,0.0
2023,T.Sherfield,-2.8265195,0.0
2023,T.Siemian,-61.90454,0.0
2023,T.Spears,-2.0971892,0.0
2023,T.Tagovailoa,57.487854,3.3816385
2023,T.Taylor,-1.8946418,0.0
2023,T.Thornton,-10.221206,0.0
2023,T.Townsend,2.4396408,0.14350829
2023,T.Tremble,2.105335,0.12384324
2023,T.Tucker,7.487477,0.44043982
2023,T.Wallace,-0.7508966,0.0
2023,T.Way,-4.3173294,0.0
2023,T.Wesco,0.16023791,0.009425759
2023,T.Williams,-9.7216425,0.0
2023,T.Zentner,-2.2570949,0.0
2023,V.Jefferson,-17.815454,0.0
2023,V.Jones,-1.3078077,0.0
2023,W.Dissly,8.722147,0.5130675
2023,W.Levis,-22.261818,0.0
2023,W.Mallory,11.68078,0.6871047
2023,W.Robinson,26.827042,1.5780612
2023,W.Snead,-0.5363107,0.0
2023,X.Gipson,3.2022414,0.18836714
2023,X.Hutchinson,-5.337805,0.0
2023,Z.Charbonnet,-11.814878,0.0
2023,Z.Ertz,-14.025218,0.0
2023,Z.Evans,-5.2128153,0.0
2023,Z.Flowers,33.416294,1.9656644
2023,Z.Jones,-4.416609,0.0
2023,Z.Knight,0.404508,0.023794588
2023,Z.Moss,-15.068151,0.0
2023,Z.Pascal,-17.391983,0.0
2023,Z.White,-16.96093,0.0
2023,Z.Wilson,-122.8609,0.0
2024,A.Abdullah,4.271345,0.2512556
2024,A.Bachman,0.07557452,0.00444556
2024,A.Barner,11.086641,0.6521554
2024,A.Beck,-1.3295609,0.0
2024,A.Brown,74.40258,4.376622
2024,A.Cole,4.333918,0.25493637
2024,A.Cooper,6.6890144,0.39347145
2024,A.Dalton,-28.876215,0.0
2024,A.Davis,3.9340153,0.23141266
2024,A.Dulin,-3.1423173,0.0
2024,A.Ekeler,4.083825,0.240225
2024,A.Estime,-8.195045,0.0
2024,A.Gibson,-8.241661,0.0
2024,A.Gould,1.8886133,0.1110949
2024,A.Hooper,12.704732,0.74733716
2024,A.Ingold,-6.9632683,0.0
2024,A.Iosivas,23.963512,1.4096184
2024,A.Jones,-15.52552,0.0
2024,A.Kamara,-24.321827,0.0
2024,A.Lazard,28.915438,1.7009081
2024,A.Mattison,-37.063236,0.0
2024,A.Miller,3.7323766,0.21955156
2024,A.Mitchell,-11.294803,0.0
2024,A.O'Connell,-5.7130704,0.0
2024,A.Ogletree,1.2917634,0.07598609
2024,A.Pierce,40.303085,2.3707697
2024,A.Prentice,-2.762217,0.0
2024,A.Richardson,-21.428,0.0
2024,A.Robinson,1.3374939,0.07867611
2024,A.Rodgers,3.0159643,0.17740966
2024,A.Shampklin,-2.41447,0.0
2024,A.Smith,-0.042904735,0.0
2024,A.St. Brown,107.98717,6.352186
2024,A.Thielen,40.42908,2.3781812
2024,A.Trammell,2.744401,0.16143535
2024,A.Trautman,5.4994073,0.32349455
2024,B.Aiyuk,12.814397,0.75378805
2024,B.Allen,-21.33953,0.0
2024,B.Anger,-5.6870227,0.0
2024,B.Bates,-0.8011004,0.0
2024,B.Berrios,-9.013496,0.0
2024,B.Bowers,26.243332,1.5437254
2024,B.Brooks,-0.33625045,0.0
2024,B.Cooks,-13.9432335,0.0
2024,B.Corum,-7.1096478,0.0
2024,B.Covey,-0.043886185,0.0
2024,B.Cupp,-0.67817986,0.0
2024,B.Hall,-22.348213,0.0
2024,B.Irving,35.203094,2.0707703
2024,B.Johnson,0.7032772,0.041369244
2024,B.Jordan,1.4512043,0.08536496
2024,B.Mayfield,119.78793,7.046349
2024,B.Means,3.3584924,0.19755837
2024,B.Melton,-3.3263216,0.0
2024,B.Nix,38.479164,2.2634802
2024,B.Oliver,4.337509,0.2551476
2024,B.Pinion,-0.947,0.0
2024,B.Powell,5.094511,0.29967713
2024,B.Purdy,97.007324,5.706313
2024,B.Robinson,10.179199,0.5987764
2024,B.Sims,2.1542678,0.12672164
2024,B.Sinnott,5.4337025,0.31962955
2024,B.Skowronek,6.353159,0.37371522
2024,B.Spann-Ford,1.3320563,0.07835625
2024,B.Strange,18.947214,1.114542
2024,B.Thomas,56.810444,3.341791
2024,B.Tremayne,-1.3914722,0.0
2024,B.VanSumeren,-0.48021248,0.0
2024,B.Watson,0.071740985,0.0042200577
2024,B.Whiteheart,-3.7565753,0.0
2024,B.Willis,-1.446141,0.0
2024,B.Wright,3.079576,0.18115152
2024,B.Young,-14.777505,0.0
2024,B.Zappe,-17.138657,0.0
2024,C.Akers,-19.895672,0.0
2024,C.Austin,24.608492,1.4475584
2024,C.Blair,-3.7777424,0.0
2024,C.Brooks,0.88462996,0.052037057
2024,C.Brown,5.013262,0.29489776
2024,C.Collier,-4.6029043,0.0
2024,C.Conley,-1.8939168,0.0
2024,C.Edwards-Helaire,-1.4768534,0.0
2024,C.Godwin,37.04701,2.1792357
2024,C.Goodwin,-2.9773164,0.0
2024,C.Grandy,2.778743,0.16345547
2024,C.Ham,-2.7252529,0.0
2024,C.Hubbard,-11.494158,0.0
2024,C.Johnson,-0.31891835,0.0
2024,C.Jones,0.16390191,0.009641289
2024,C.Kirk,8.420426,0.4953192
2024,C.Kmet,26.121952,1.5365855
2024,C.Kolar,9.906437,0.5827316
2024,C.Kupp,11.854728,0.6973369
2024,C.Lamb,15.94369,0.9378641
2024,C.Manhertz,2.5497475,0.14998515
2024,C.McCaffrey,-8.673304,0.0
2024,C.Okonkwo,-6.252948,0.0
2024,C.Oladokun,-1.9449416,0.0
2024,C.Olave,2.372596,0.13956447
2024,C.Otton,13.731099,0.8077117
2024,C.Parkinson,5.542768,0.3260452
2024,C.Patterson,-12.279039,0.0
2024,C.Reynolds,-7.596411,0.0
2024,C.Ridley,25.862709,1.5213358
2024,C.Rodriguez,9.078644,0.5340379
2024,C.Rush,-50.503616,0.0
2024,C.Samuel,-1.4286575,0.0
2024,C.Schrader,0.07638475,0.0044932207
2024,C.Steele,-14.886098,0.0
2024,C.Stover,5.2611923,0.3094819
2024,C.Stroud,-18.038591,0.0
2024,C.Sutton,43.813538,2.577267
2024,C.Tillman,-3.675534,0.0
2024,C.Tune,-11.667644,0.0
2024,C.Watson,20.314844,1.1949909
2024,C.Wentz,-10.298357,0.0
2024,C.White,2.5474615,0.14985068
2024,C.Williams,-44.318398,0.0
2024,C.Wilson,3.7008924,0.21769956
2024,C.Woerner,-5.7073975,0.0
2024,Cas.Washington,0.9507967,0.055929217
2024,Co.Heyward,-0.7919747,0.0
2024,D.Achane,12.582347,0.74013805
2024,D.Adams,20.732025,1.2195309
2024,D.Allen,-1.6932588,0.0
2024,D.Bell,3.2141733,0.18906902
2024,D.Bellinger,5.347587,0.31456396
2024,D.Belton,3.0682282,0.18048401
2024,D.Brown,12.066599,0.70979995
2024,D.Carr,41.20659,2.423917
2024,D.Carter,-4.0377483,0.0
2024,D.Chark,-8.855947,0.0
2024,D.Chisena,2.039961,0.11999771
2024,D.Cook,-1.4098254,0.0
2024,D.Culp,7.849543,0.46173784
2024,D.Dallas,2.901393,0.17067017
2024,D.Davis,-0.23196697,0.0
2024,D.Deablo,4.333918,0.25493637
2024,D.Douglas,21.561417,1.2683187
2024,D.Duvernay,2.3552175,0.1385422
2024,D.Eskridge,3.1294155,0.18408327
2024,D.Evans,-1.2948128,0.0
2024,D.Foreman,-23.319687,0.0
2024,D.Goedert,33.57383,1.9749311
2024,D.Henry,55.210796,3.247694
2024,D.Holker,-0.9445895,0.0
2024,D.Hopkins,13.995412,0.82325953
2024,D.Johnson,-14.818503,0.0
2024,D.Jones,-30.137594,0.0
2024,D.Kincaid,14.930098,0.87824106
2024,D.Knox,9.900434,0.58237845
2024,D.Laube,-4.668176,0.0
2024,D.Lock,-29.594007,0.0
2024,D.London,34.36099,2.0212345
2024,D.Martin-Robinson,0.26910913,0.015829949
2024,D.Maye,-11.59668,0.0
2024,D.Metcalf,23.169523,1.3629131
2024,D.Mills,-11.528428,0.0
2024,D.Montgomery,9.186407,0.5403769
2024,D.Mooney,43.483173,2.5578337
2024,D.Moore,24.365608,1.433271
2024,D.Njoku,-5.2064795,0.0
2024,D.Ogunbowale,-2.5211816,0.0
